id,categoria_l1,categoria_l2,categoria_l3,ogtd_l4,ogtd_specifiche_l5
2,ARREDI,MOBILIA,MOBILIA,seggiola,
2,ARREDI,MOBILIA,MOBILIA,sgabello,
2,ARREDI,MOBILIA,MOBILIA,tavolo,da gioco
2,ARREDI,MOBILIA,MOBILIA,trapeza,
2,ARREDI,TESSILI E TAPPETI,TESSILI E TAPPETI,tappeto,
2,ARREDI,TESSILI E TAPPETI,TESSILI E TAPPETI,tessuto,
3,EDILIZIA,CARPENTERIA,CARPENTERIA,baglio,testata
3,EDILIZIA,CARPENTERIA,CARPENTERIA,trave,
3,EDILIZIA,CARPENTERIA,CARPENTERIA,vallus,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,cimasa,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,colonna,base
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,colonna,capitello
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,colonna,composita
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,colonna,corinzia
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,colonna,dorica
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,colonna,fusto
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,colonna,imoscapo
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,colonna,ionica
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,colonna,liscia
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,colonna,onoraria
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,colonna,rocchio
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,colonna,scanalata
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,colonna,sepolcrale
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,colonna,tortile
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,colonna,votiva
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,colonnetta,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,cymatium,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,gronda,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,grondaia,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,mensola,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,modiglione,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,semicolonna,base
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,semicolonna,fusto
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,semicolonna,rocchio
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,sima,angolare
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,sima,con gocciolatoio
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,sima,doccione
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,sima,frontonale
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,sima,laterale
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI ARCHITETTONICI,soglia,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,acroterio,a disco
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,acroterio,angolare
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,acroterio,centrale
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,acroterio,laterale
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,ancona,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,antefissa,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,antepagmentum,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,atlante,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,balaustra,pilastrino
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,cariatide,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,cassettone,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,cassone,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,cornice,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,cortina pendula,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,dentello,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,fastigio,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,fontana,bocca
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,fontana,parapetto
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,fontana,sbocco
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,fontana,vasca
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,geison,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,gocciolatoio,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,lacunare,blocco
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,lacunare,coronamento
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,lacunare,fascia
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,lacunare,lastra
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,lacunare,pannello
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,lesena,base
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,lesena,fusto
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,parapetto,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,pluteo,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,pyramidion,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,sedile,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,telamone,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI DECORATIVIE DI ARREDO,transenna,pilastrino
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,architrave,blocco
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,architrave,con coronamento a gola
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,architrave,con coronamento a ovolo
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,architrave,con lacunare
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,architrave,coronamento
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,architrave,dorico
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,architrave,fascia
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,architrave,gutta
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,architrave,incorniciatura
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,architrave,ionico
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,architrave,lacunare
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,architrave,lastra
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,architrave,liscio
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,architrave,pannello di lacunare
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,architrave,regula
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,architrave,tenia
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,archivolto,blocco
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,archivolto,lastra
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,abaco
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,anuli
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,astragalo
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,calice
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,calicetto
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,canale di voluta
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,caulicolo
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,collarino
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,corinzio
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,d'anta
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,di lesena
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,di pilastro
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,di semicolonna
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,echino
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,elice
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,elice nastro
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,fiore
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,foglia
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,foglia acantizzante
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,foglia d'acanto
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,foglia di calice
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,foglia esterna
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,foglia interna
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,foglia liscia
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,ionico
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,kalathos
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,lotiforme
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,nastro di voluta
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,occhio di voluta
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,orlo
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,pulvino
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,semipalmetta
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,sferocubico
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,stelo
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,tuscanico
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,viticci
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,voluta
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,voluta corinzia
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,capitello,voluta ionica
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,cassetta,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,chiave di volta,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,crepidine,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,dado,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,epistilio,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,fregio,blocco
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,fregio,celebrativo
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,fregio,con coronamento
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,fregio,convesso
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,fregio,decorativo
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,fregio,dorico
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,fregio,funerario
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,fregio,ionico
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,fregio,lastra
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,fregio,metopa
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,fregio,onorario
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,fregio,storico
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,fregio,triglifo
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,frontone,acroterio
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,ghiera d'arco,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,parasta,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,pilastro,base
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,pilastro,fusto
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,plinto,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,pulvino,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,soprassoglio,
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,stilobate,blocco
3,EDILIZIA,ELEMENTI ARCHITETTONICI,ELEMENTI STRUTTURALI,timpano,
3,EDILIZIA,IMPIANTI IDRAULICI,IMPIANTI IDRAULICI,doccione,
3,EDILIZIA,IMPIANTI IDRAULICI,IMPIANTI IDRAULICI,fistula,acquaria
3,EDILIZIA,IMPIANTI IDRAULICI,IMPIANTI IDRAULICI,fistula,bocchettone
3,EDILIZIA,IMPIANTI IDRAULICI,IMPIANTI IDRAULICI,noria,
3,EDILIZIA,IMPIANTI IDRAULICI,IMPIANTI IDRAULICI,rubinetto,chiavetta
3,EDILIZIA,IMPIANTI IDRAULICI,IMPIANTI IDRAULICI,tubo,
3,EDILIZIA,IMPIANTI IDRAULICI,IMPIANTI IDRAULICI,tubulo,
3,EDILIZIA,IMPIANTI IDRAULICI,IMPIANTI IDRAULICI,ugello,
3,EDILIZIA,IMPIANTI PER RISCALDAMENTO,IMPIANTI PER IL RISCALDAMENTO,comignolo,
3,EDILIZIA,IMPIANTI PER RISCALDAMENTO,IMPIANTI PER IL RISCALDAMENTO,fornello,
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,blocco,
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,catena,
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,cavicchio,
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,caviglia,
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,cerchio,
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,claves muscarii,
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,concio,
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,coppo,di colmo
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,embrice,
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,ghiera,
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,graffa,
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,grappa,
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,mattone,pavimentale
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,perno,
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,puntazza,
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,putrella,
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,talatat,
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,tegola,ala
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,tegola,di gronda
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,tegola,listello
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,tegola,mammata
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,tegola,piano
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,tegola,rettangolare
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,tegola,rettangolare bollata
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,tegola,trapezoidale
3,EDILIZIA,MATERIALI DA COSTRUZIONE,MATERIALI DA COSTRUZIONE,tirante,
3,EDILIZIA,RIVESTIMENTI E PAVIMENTAZIONI,RIVESTIMENTI E PAVIMENTAZIONI,crusta,
3,EDILIZIA,RIVESTIMENTI E PAVIMENTAZIONI,RIVESTIMENTI E PAVIMENTAZIONI,formella,da stufa
3,EDILIZIA,RIVESTIMENTI E PAVIMENTAZIONI,RIVESTIMENTI E PAVIMENTAZIONI,lastra,di copertura
3,EDILIZIA,RIVESTIMENTI E PAVIMENTAZIONI,RIVESTIMENTI E PAVIMENTAZIONI,lastra,di coronamento
3,EDILIZIA,RIVESTIMENTI E PAVIMENTAZIONI,RIVESTIMENTI E PAVIMENTAZIONI,lastra,di rivestimento
3,EDILIZIA,RIVESTIMENTI E PAVIMENTAZIONI,RIVESTIMENTI E PAVIMENTAZIONI,lastra,di rivestimento pavimentale
3,EDILIZIA,RIVESTIMENTI E PAVIMENTAZIONI,RIVESTIMENTI E PAVIMENTAZIONI,lastra,frontonale
3,EDILIZIA,RIVESTIMENTI E PAVIMENTAZIONI,RIVESTIMENTI E PAVIMENTAZIONI,mattonella,
3,EDILIZIA,RIVESTIMENTI E PAVIMENTAZIONI,RIVESTIMENTI E PAVIMENTAZIONI,ortostato,
3,EDILIZIA,RIVESTIMENTI E PAVIMENTAZIONI,RIVESTIMENTI E PAVIMENTAZIONI,piastrella,da caminetto
3,EDILIZIA,RIVESTIMENTI E PAVIMENTAZIONI,RIVESTIMENTI E PAVIMENTAZIONI,tarsia,
3,EDILIZIA,RIVESTIMENTI E PAVIMENTAZIONI,RIVESTIMENTI E PAVIMENTAZIONI,tassello,pavimentale
3,EDILIZIA,RIVESTIMENTI E PAVIMENTAZIONI,RIVESTIMENTI MUSIVI,mosaico,parietale
3,EDILIZIA,RIVESTIMENTI E PAVIMENTAZIONI,RIVESTIMENTI MUSIVI,mosaico,pavimentale
3,EDILIZIA,RIVESTIMENTI E PAVIMENTAZIONI,RIVESTIMENTI MUSIVI,tessera,
3,EDILIZIA,SERRAMENTI E INFISSI,SERRAMENTI E INFISSI,cardine,
3,EDILIZIA,SERRAMENTI E INFISSI,SERRAMENTI E INFISSI,grata,
3,EDILIZIA,SERRAMENTI E INFISSI,SERRAMENTI E INFISSI,imposta,
3,EDILIZIA,SERRAMENTI E INFISSI,SERRAMENTI E INFISSI,porta,
3,EDILIZIA,SERRAMENTI E INFISSI,SERRAMENTI E INFISSI,stipite,
3,EDILIZIA,SERRAMENTI E INFISSI,SERRAMENTI E INFISSI,vetro da finestra,
4,MEZZI DI TRASPORTO,NAVALI,NAVALI,bireme,da guerra
4,MEZZI DI TRASPORTO,NAVALI,NAVALI,caudicaria,da guerra
4,MEZZI DI TRASPORTO,NAVALI,NAVALI,deceris,da guerra
4,MEZZI DI TRASPORTO,NAVALI,NAVALI,esareme,da guerra
4,MEZZI DI TRASPORTO,NAVALI,NAVALI,liburna,
4,MEZZI DI TRASPORTO,NAVALI,NAVALI,nave,albero
4,MEZZI DI TRASPORTO,NAVALI,NAVALI,nave,attuaria
4,MEZZI DI TRASPORTO,NAVALI,NAVALI,nave,chiglia
4,MEZZI DI TRASPORTO,NAVALI,NAVALI,nave,ippagoga
4,MEZZI DI TRASPORTO,NAVALI,NAVALI,nave,oneraria
4,MEZZI DI TRASPORTO,NAVALI,NAVALI,nave,scafo
4,MEZZI DI TRASPORTO,NAVALI,NAVALI,nave,speculatoria
4,MEZZI DI TRASPORTO,NAVALI,NAVALI,quadrireme,da guerra
4,MEZZI DI TRASPORTO,NAVALI,NAVALI,quinquireme,da guerra
4,MEZZI DI TRASPORTO,NAVALI,NAVALI,trireme,da guerra
4,MEZZI DI TRASPORTO,TERRESTRI,A TRAZIONE ANIMALE,arcera,da viaggio
4,MEZZI DI TRASPORTO,TERRESTRI,A TRAZIONE ANIMALE,birota,da viaggio
4,MEZZI DI TRASPORTO,TERRESTRI,A TRAZIONE ANIMALE,carpentum,da viaggio
4,MEZZI DI TRASPORTO,TERRESTRI,A TRAZIONE ANIMALE,carro,cerchione
4,MEZZI DI TRASPORTO,TERRESTRI,A TRAZIONE ANIMALE,carro,ruota
4,MEZZI DI TRASPORTO,TERRESTRI,A TRAZIONE ANIMALE,carruca,da viaggio
4,MEZZI DI TRASPORTO,TERRESTRI,A TRAZIONE ANIMALE,carruca,dormitoria
4,MEZZI DI TRASPORTO,TERRESTRI,A TRAZIONE ANIMALE,cisium,
4,MEZZI DI TRASPORTO,TERRESTRI,A TRAZIONE ANIMALE,covimmus,da viaggio
4,MEZZI DI TRASPORTO,TERRESTRI,A TRAZIONE ANIMALE,essedum,da viaggio
4,MEZZI DI TRASPORTO,TERRESTRI,A TRAZIONE ANIMALE,petorritum,da parata
4,MEZZI DI TRASPORTO,TERRESTRI,A TRAZIONE ANIMALE,pilentum,da cerimonia
4,MEZZI DI TRASPORTO,TERRESTRI,A TRAZIONE ANIMALE,plaustrum,onerario
4,MEZZI DI TRASPORTO,TERRESTRI,A TRAZIONE ANIMALE,raeda,da viaggio
4,MEZZI DI TRASPORTO,TERRESTRI,A TRAZIONE ANIMALE,serracum,per il trasporto delle merci
4,MEZZI DI TRASPORTO,TERRESTRI,A TRAZIONE ANIMALE,tensa,da cerimonia
4,MEZZI DI TRASPORTO,TERRESTRI,A TRAZIONE ANIMALE,triumphalis currus,da parata
4,MEZZI DI TRASPORTO,TERRESTRI,A TRAZIONE UMANA,ferculum,
4,MEZZI DI TRASPORTO,TERRESTRI,A TRAZIONE UMANA,lettiga,
4,MEZZI DI TRASPORTO,TERRESTRI,A TRAZIONE UMANA,portantina,
4,MEZZI DI TRASPORTO,TERRESTRI,A TRAZIONE UMANA,sella gestatoria,
4,MEZZI DI TRASPORTO,TERRESTRI,TERRESTRI,,
5,PITTURA,PITTURA,PITTURA,dipinto,affresco
5,PITTURA,PITTURA,PITTURA,dipinto,opera parietale
5,PITTURA,PITTURA,PITTURA,dipinto,parietale
5,PITTURA,PITTURA,PITTURA,icona,
6,REPERTI ARCHEOBOTANICI,REPERTI ARCHEOBOTANICI,REPERTI ARCHEOBOTANICI,seme,
7,REPERTI ARCHEOZOOLOGICI,CONCHIGLIE,CONCHIGLIE,ciprea,
7,REPERTI ARCHEOZOOLOGICI,CONCHIGLIE,CONCHIGLIE,gasteropode,guscio
7,REPERTI ARCHEOZOOLOGICI,CONCHIGLIE,CONCHIGLIE,murice,
8,SCULTURA,SCULTURA,SCULTURA,coronamento,
8,SCULTURA,SCULTURA,SCULTURA,imago clipeata,
8,SCULTURA,SCULTURA,SCULTURA,maschera,apotropaica
8,SCULTURA,SCULTURA,SCULTURA,maschera,comica
8,SCULTURA,SCULTURA,SCULTURA,maschera,di fontana
8,SCULTURA,SCULTURA,SCULTURA,maschera,femminile
8,SCULTURA,SCULTURA,SCULTURA,maschera,maschile
8,SCULTURA,SCULTURA,SCULTURA,maschera,satiresca
8,SCULTURA,SCULTURA,SCULTURA,maschera,tragica
8,SCULTURA,SCULTURA,SCULTURA,maschera,votiva
8,SCULTURA,SCULTURA,SCULTURA,oscillum,
8,SCULTURA,SCULTURA,SCULTURA,puntello,
